address,LATB,LNGB,price,time
"百步亭花园安居苑B区??
                    江岸-百步亭-安居路52号",30.65447,114.327159,16666,2004
"青山绿水花园??
                    青山-青山周边-建设十一路2号",30.654408,114.423655,15625,2014
"青山绿水花园??
                    青山-青山周边-建设十一路2号",30.654408,114.423655,14526,2008
"青山绿水花园??
                    青山-青山周边-建设十一路2号",30.654408,114.423655,14680,2008
"常乐新城??
                    新洲-阳逻开发区-军安路",30.654273,114.580026,4744,2010
"越秀星汇君泊??
                    江岸-塔子湖-塔子湖东路",30.654246,114.288595,22857,2017
"越秀星汇君泊??
                    江岸-塔子湖-塔子湖东路",30.654246,114.288595,24719,2016
"金珠港湾二期??
                    东西湖-金银湖-金银湖侧路",30.65336,114.199716,12525,2008
"金珠港湾二期??
                    东西湖-金银湖-金银湖侧路",30.65336,114.199716,12200,2012
"常青花园五区??
                    东西湖-常青花园-学府北路111号",30.653338,114.24076,23666,2014
"常青花园十二区??
                    东西湖-常青花园-公园环路127号",30.653338,114.24076,18750,2000
"华星晨龙城北苑??
                    东西湖-将军路-姑李路88号",30.652873,114.262008,14777,2003
"华星晨龙城北苑??
                    东西湖-将军路-姑李路88号",30.652873,114.262008,14755,2010
"常青花园四区??
                    东西湖-常青花园-学府北路65号",30.652742,114.243432,18888,2003
"中交江锦湾??
                    青山-红钢城-红钢二街13号",30.652679,114.410545,20668,2013
"恒大常青花园六小区??
                    东西湖-常青花园-康居五路",30.652649,114.249662,23809,2018
"恒大常青花园六小区??
                    东西湖-常青花园-康居五路",30.652649,114.249662,26119,2016
"百胜春天??
                    江岸-后湖-金桥大道42号",30.652527,114.30152,18555,2008
"同鑫花园??
                    江岸-后湖-后湖大道156号",30.65234,114.307138,18989,2010
"同鑫花园??
                    江岸-后湖-后湖大道156号",30.65234,114.307138,18383,2008
"同鑫花园??
                    江岸-后湖-后湖大道156号",30.65234,114.307138,18333,2010
"同鑫花园??
                    江岸-后湖-后湖大道156号",30.65234,114.307138,19200,2008
"七星天兴花园??
                    青山-青山周边-建设十一路3号",30.652059,114.421935,14202,2008
"现代花园BC区??
                    青山-工业冶金-友谊大道",30.652014,114.332124,15750,2000
"现代花园BC区??
                    青山-工业冶金-友谊大道",30.652014,114.332124,14893,2000
"现代花园BC区??
                    青山-工业冶金-友谊大道",30.652014,114.332124,16117,2000
"现代花园BC区??
                    青山-工业冶金-友谊大道",30.652014,114.332124,15647,2004
"百步亭金桥汇(二期)??
                    江岸-塔子湖- 兆瑞大道,近华岭路",30.651317,114.324615,17699,2016
"百步亭金桥汇(二期)??
                    江岸-塔子湖- 兆瑞大道,近华岭路",30.651317,114.324615,19255,2017
"百步亭金桥汇(二期)??
                    江岸-塔子湖- 兆瑞大道,近华岭路",30.651317,114.324615,17361,2016
"百步亭金桥汇(二期)??
                    江岸-塔子湖- 兆瑞大道,近华岭路",30.651317,114.324615,18691,2017
"百步亭金桥汇(二期)??
                    江岸-塔子湖- 兆瑞大道,近华岭路",30.651317,114.324615,14912,2018
"华星晨龙城南苑??
                    东西湖-将军路-姑李路88号",30.651039,114.260137,19893,2010
"温馨苑??
                    江岸-百步亭-百步亭花园73号",30.651001,114.323612,16538,2008
"海赋江城天韵??
                    江岸-百步亭-兴业路",30.65088,114.311059,20588,2016
"海赋江城天韵??
                    江岸-百步亭-兴业路",30.65088,114.311059,22463,2014
"海赋江城天韵??
                    江岸-百步亭-兴业路",30.65088,114.311059,23335,2002
"海赋江城天韵??
                    江岸-百步亭-兴业路",30.65088,114.311059,23118,2016
"海赋江城天韵??
                    江岸-百步亭-兴业路",30.65088,114.311059,23643,2015
"海赋江城天韵??
                    江岸-百步亭-兴业路",30.65088,114.311059,21698,2015
"海赋江城天韵??
                    江岸-百步亭-兴业路",30.65088,114.311059,22649,2016
"海赋江城天韵??
                    江岸-百步亭-兴业路",30.65088,114.311059,22222,2015
"温馨苑CD区??
                    江岸-百步亭-安居西路39号",30.650411,114.324814,18150,2002
"温馨苑B区??
                    江岸-百步亭-百步亭花园路18号",30.650345,114.321985,1650,2005
"长江委长顺园小区??
                    江岸-百步亭-百步亭花园路12号",30.65028,114.328932,17346,2000
"华通小区??
                    青山-青山周边-建设十一路1091号",30.650069,114.421644,15140,2000
"青宜居??
                    青山-青山周边-和平大道1095号",30.649963,114.427285,14285,2010
"青宜居??
                    青山-青山周边-和平大道1095号",30.649963,114.427285,15058,2010
"青宜居??
                    青山-青山周边-和平大道1095号",30.649963,114.427285,16336,2010
"青宜居??
                    青山-青山周边-和平大道1095号",30.649963,114.427285,16091,2010
"青宜居??
                    青山-青山周边-和平大道1095号",30.649963,114.427285,16170,2012
"青宜居??
                    青山-青山周边-和平大道1095号",30.649963,114.427285,16444,2010
"华星融城??
                    东西湖-将军路-姑李路88号",30.649957,114.260753,13281,2015
"华星融城??
                    东西湖-将军路-姑李路88号",30.649957,114.260753,14634,2018
"华星融城??
                    东西湖-将军路-姑李路88号",30.649957,114.260753,15748,2015
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",30.649913,114.165146,12096,2015
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",30.649913,114.165146,12365,2016
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",30.649913,114.165146,11009,2018
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",30.649913,114.165146,12068,2015
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",30.649913,114.165146,10963,2018
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",30.649913,114.165146,12301,2015
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",30.649913,114.165146,12698,2014
"幸福人家??
                    江岸-后湖-后湖西路67号",30.6497,114.303204,17971,2009
"百步亭花园文卉苑??
                    江岸-百步亭-安居路198号",30.649672,114.32472,17261,2009
"常青花园十四村??
                    东西湖-常青花园-香樟三路27号",30.649652,114.238987,17066,2008
"常青花园十四村??
                    东西湖-常青花园-香樟三路27号",30.649652,114.238987,17066,2002
"百步亭现代城一区??
                    江岸-百步亭-百步亭花园路8号",30.648906,114.330816,24060,2012
"百步亭现代城一区??
                    江岸-百步亭-百步亭花园路8号",30.648906,114.330816,24683,2013
"百步亭现代城一区??
                    江岸-百步亭-百步亭花园路8号",30.648906,114.330816,23417,2009
"百步亭现代城一区??
                    江岸-百步亭-百步亭花园路8号",30.648906,114.330816,22022,2006
"长源假日港湾??
                    东西湖-金银湖-海口二路",30.648811,114.168205,14545,2015
"常青花园十一区??
                    东西湖-常青花园-公园环路129号",30.648488,114.252709,38461,2006
"世纪家园??
                    江岸-后湖-后湖大道",30.648276,114.299182,17241,2005
"世纪家园??
                    江岸-后湖-后湖大道",30.648276,114.299182,17021,2004
"怡康苑南区??
                    江岸-百步亭-安居西路85号",30.648259,114.321045,18832,2006
"万科高尔夫城市花园??
                    东西湖-金银湖-金山大道特8号",30.648256,114.217716,19814,2012
"万科高尔夫城市花园??
                    东西湖-金银湖-金山大道特8号",30.648256,114.217716,19318,2012
"万科高尔夫城市花园??
                    东西湖-金银湖-金山大道特8号",30.648256,114.217716,21573,2012
"沿海赛洛城三期??
                    东西湖-吴家山-张柏路",30.647772,114.16372,13577,2010
"沿海赛洛城三期??
                    东西湖-吴家山-张柏路",30.647772,114.16372,12558,2010
"沿海赛洛城三期??
                    东西湖-吴家山-张柏路",30.647772,114.16372,14422,2009
"沿海赛洛城三期??
                    东西湖-吴家山-张柏路",30.647772,114.16372,13707,2008
"奥林紫园??
                    江岸-塔子湖-华盛路",30.647703,114.285141,18604,2013
"奥林紫园??
                    江岸-塔子湖-华盛路",30.647703,114.285141,17368,2014
"常青花园二十三村??
                    东西湖-常青花园-康居三路",30.647421,114.242956,16161,2004
"东方花都F区??
                    江岸-后湖-兴业路165号",30.647338,114.304799,16751,2012
"东方花都F区??
                    江岸-后湖-兴业路165号",30.647338,114.304799,18160,2009
"星悦城二期??
                    江岸-塔子湖-罗家嘴路7号",30.64713,114.272281,21120,2008
"星悦城一期??
                    江岸-塔子湖-塔子湖西路1号",30.64713,114.272281,20000,2015
"新地盛世东方??
                    江岸-后湖-兴业路",30.645721,114.308881,23118,2013
"新地盛世东方??
                    江岸-后湖-兴业路",30.645721,114.308881,19792,2013
"新地盛世东方??
                    江岸-后湖-兴业路",30.645721,114.308881,21138,2013
"新地盛世东方??
                    江岸-后湖-兴业路",30.645721,114.308881,20666,2015
"新地盛世东方??
                    江岸-后湖-兴业路",30.645721,114.308881,21322,2010
"新地盛世东方??
                    江岸-后湖-兴业路",30.645721,114.308881,20300,2012
"热电社区??
                    青山-红钢城-红钢一街",30.645594,114.394291,18795,2008
"星悦城四期??
                    江岸-塔子湖-翠柏路",30.645501,114.273626,16666,2016
"星悦城四期??
                    江岸-塔子湖-翠柏路",30.645501,114.273626,17204,2017
"星悦城四期??
                    江岸-塔子湖-翠柏路",30.645501,114.273626,16129,2017
"富士君安花园(1-7栋)??
                    江岸-塔子湖-罗家嘴路",30.64543,114.277552,17910,2011
"银泰御华园??
                    江岸-百步亭-江岸新村174号",30.645309,114.31503,22201,2006
"银泰御华园??
                    江岸-百步亭-江岸新村174号",30.645309,114.31503,22727,2013
"银泰御华园??
                    江岸-百步亭-江岸新村174号",30.645309,114.31503,23181,2013
"银泰御华园??
                    江岸-百步亭-江岸新村174号",30.645309,114.31503,23333,2013
"银泰御华园??
                    江岸-百步亭-江岸新村174号",30.645309,114.31503,23863,2013
"后湖生态花园荷花苑??
                    江岸-后湖-后湖二路68号",30.645041,114.297669,13663,2003
"新远大花园??
                    江岸-百步亭-解放大道",30.644976,114.333748,19361,2006
"楚邦汉界??
                    江岸-后湖-兴业路163号",30.644949,114.303118,23711,2015
"香利国庭??
                    江岸-后湖-兴业路161号",30.644934,114.300888,19696,2008
"绿地香树花城??
                    青山-青山周边-和平大道1650号",30.644863,114.427567,11616,2016
