address,time,LATB,LNGB,price
"同安家园??
                    江岸-后湖-后湖大道",2008年建造,30.655986,114.307276,21250
"碧海花园??
                    东西湖-金银湖-金银湖北街",2008年建造,30.655873,114.204219,12820
"碧海花园??
                    东西湖-金银湖-金银湖北街",2006年建造,30.655873,114.204219,12217
"碧海花园??
                    东西湖-金银湖-金银湖北街",2004年建造,30.655873,114.204219,13302
"碧海花园??
                    东西湖-金银湖-金银湖北街",2009年建造,30.655873,114.204219,12647
"碧海花园??
                    东西湖-金银湖-金银湖北街",2006年建造,30.655873,114.204219,11972
"碧海花园??
                    东西湖-金银湖-金银湖北街",2006年建造,30.655873,114.204219,12230
"碧海花园??
                    东西湖-金银湖-金银湖北街",2009年建造,30.655873,114.204219,12554
"碧海花园??
                    东西湖-金银湖-金银湖北街",2005年建造,30.655873,114.204219,12093
"碧海花园??
                    东西湖-金银湖-金银湖北街",2008年建造,30.655873,114.204219,13284
"方舟花园??
                    江岸-百步亭-兴业路324号",2000年建造,30.655802,114.331016,15000
"长投海德公园??
                    江岸-塔子湖-塔子湖东路",2016年建造,30.655638,114.291277,1964
"走马岭1号小区??
                    东西湖-东西湖周边-走马岭1号",2017年建造,30.655215,114.035905,6744
"万锦江城??
                    江岸-百步亭-兴业路175号",2013年建造,30.65498,114.321891,19791
"住开盛世长江??
                    新洲-阳逻开发区-汽渡路8号",2012年建造,30.654884,114.572743,6481
"祥生柏景湾东区??
                    东西湖-金银湖-环湖路39号",2014年建造,30.65486,114.175028,14800
"祥生柏景湾东区??
                    东西湖-金银湖-环湖路39号",2014年建造,30.65486,114.175028,14925
"祥生柏景湾东区??
                    东西湖-金银湖-环湖路39号",2014年建造,30.65486,114.175028,13207
"鑫海花城东区??
                    东西湖-吴家山-三店中路",2004年建造,30.654845,114.149537,11764
"百步亭花园安居苑B区??
                    江岸-百步亭-安居路52号",2001年建造,30.65447,114.327159,18000
"百步亭花园安居苑B区??
                    江岸-百步亭-安居路52号",2004年建造,30.65447,114.327159,16666
"青山绿水花园??
                    青山-青山周边-建设十一路2号",2014年建造,30.654408,114.423655,15625
"青山绿水花园??
                    青山-青山周边-建设十一路2号",2008年建造,30.654408,114.423655,14526
"青山绿水花园??
                    青山-青山周边-建设十一路2号",2008年建造,30.654408,114.423655,14680
"常乐新城??
                    新洲-阳逻开发区-军安路",2010年建造,30.654273,114.580026,4744
"越秀星汇君泊??
                    江岸-塔子湖-塔子湖东路",2017年建造,30.654246,114.288595,22857
"越秀星汇君泊??
                    江岸-塔子湖-塔子湖东路",2016年建造,30.654246,114.288595,24719
"金珠港湾二期??
                    东西湖-金银湖-金银湖侧路",2008年建造,30.65336,114.199716,12525
"金珠港湾二期??
                    东西湖-金银湖-金银湖侧路",2012年建造,30.65336,114.199716,12200
"常青花园五区??
                    东西湖-常青花园-学府北路111号",2014年建造,30.653338,114.24076,23666
"常青花园十二区??
                    东西湖-常青花园-公园环路127号",2000年建造,30.653338,114.24076,18750
"华星晨龙城北苑??
                    东西湖-将军路-姑李路88号",2003年建造,30.652873,114.262008,14777
"华星晨龙城北苑??
                    东西湖-将军路-姑李路88号",2010年建造,30.652873,114.262008,14755
"常青花园四区??
                    东西湖-常青花园-学府北路65号",2003年建造,30.652742,114.243432,18888
"中交江锦湾??
                    青山-红钢城-红钢二街13号",2013年建造,30.652679,114.410545,20668
"恒大常青花园六小区??
                    东西湖-常青花园-康居五路",2018年建造,30.652649,114.249662,23809
"恒大常青花园六小区??
                    东西湖-常青花园-康居五路",2016年建造,30.652649,114.249662,26119
"百胜春天??
                    江岸-后湖-金桥大道42号",2008年建造,30.652527,114.30152,18555
"同鑫花园??
                    江岸-后湖-后湖大道156号",2010年建造,30.65234,114.307138,18989
"同鑫花园??
                    江岸-后湖-后湖大道156号",2008年建造,30.65234,114.307138,18383
"同鑫花园??
                    江岸-后湖-后湖大道156号",2010年建造,30.65234,114.307138,18333
"同鑫花园??
                    江岸-后湖-后湖大道156号",2008年建造,30.65234,114.307138,19200
"七星天兴花园??
                    青山-青山周边-建设十一路3号",2008年建造,30.652059,114.421935,14202
"现代花园BC区??
                    青山-工业冶金-友谊大道",2000年建造,30.652014,114.332124,15750
"现代花园BC区??
                    青山-工业冶金-友谊大道",2000年建造,30.652014,114.332124,14893
"现代花园BC区??
                    青山-工业冶金-友谊大道",2000年建造,30.652014,114.332124,16117
"现代花园BC区??
                    青山-工业冶金-友谊大道",2004年建造,30.652014,114.332124,15647
"百步亭金桥汇(二期)??
                    江岸-塔子湖- 兆瑞大道,近华岭路",2016年建造,30.651317,114.324615,17699
"百步亭金桥汇(二期)??
                    江岸-塔子湖- 兆瑞大道,近华岭路",2017年建造,30.651317,114.324615,19255
"百步亭金桥汇(二期)??
                    江岸-塔子湖- 兆瑞大道,近华岭路",2016年建造,30.651317,114.324615,17361
"百步亭金桥汇(二期)??
                    江岸-塔子湖- 兆瑞大道,近华岭路",2017年建造,30.651317,114.324615,18691
"百步亭金桥汇(二期)??
                    江岸-塔子湖- 兆瑞大道,近华岭路",2018年建造,30.651317,114.324615,14912
"华星晨龙城南苑??
                    东西湖-将军路-姑李路88号",2010年建造,30.651039,114.260137,19893
"温馨苑??
                    江岸-百步亭-百步亭花园73号",2008年建造,30.651001,114.323612,16538
"海赋江城天韵??
                    江岸-百步亭-兴业路",2016年建造,30.65088,114.311059,20588
"海赋江城天韵??
                    江岸-百步亭-兴业路",2014年建造,30.65088,114.311059,22463
"海赋江城天韵??
                    江岸-百步亭-兴业路",2002年建造,30.65088,114.311059,23335
"海赋江城天韵??
                    江岸-百步亭-兴业路",2016年建造,30.65088,114.311059,23118
"海赋江城天韵??
                    江岸-百步亭-兴业路",2015年建造,30.65088,114.311059,23643
"海赋江城天韵??
                    江岸-百步亭-兴业路",2015年建造,30.65088,114.311059,21698
"海赋江城天韵??
                    江岸-百步亭-兴业路",2016年建造,30.65088,114.311059,22649
"海赋江城天韵??
                    江岸-百步亭-兴业路",2015年建造,30.65088,114.311059,22222
"温馨苑CD区??
                    江岸-百步亭-安居西路39号",2002年建造,30.650411,114.324814,18150
"温馨苑B区??
                    江岸-百步亭-百步亭花园路18号",2005年建造,30.650345,114.321985,1650
"长江委长顺园小区??
                    江岸-百步亭-百步亭花园路12号",2000年建造,30.65028,114.328932,17346
"华通小区??
                    青山-青山周边-建设十一路1091号",2000年建造,30.650069,114.421644,15140
"青宜居??
                    青山-青山周边-和平大道1095号",2010年建造,30.649963,114.427285,14285
"青宜居??
                    青山-青山周边-和平大道1095号",2010年建造,30.649963,114.427285,15058
"青宜居??
                    青山-青山周边-和平大道1095号",2010年建造,30.649963,114.427285,16336
"青宜居??
                    青山-青山周边-和平大道1095号",2010年建造,30.649963,114.427285,16091
"青宜居??
                    青山-青山周边-和平大道1095号",2012年建造,30.649963,114.427285,16170
"青宜居??
                    青山-青山周边-和平大道1095号",2010年建造,30.649963,114.427285,16444
"华星融城??
                    东西湖-将军路-姑李路88号",2015年建造,30.649957,114.260753,13281
"华星融城??
                    东西湖-将军路-姑李路88号",2018年建造,30.649957,114.260753,14634
"华星融城??
                    东西湖-将军路-姑李路88号",2015年建造,30.649957,114.260753,15748
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",2015年建造,30.649913,114.165146,12096
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",2016年建造,30.649913,114.165146,12365
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",2018年建造,30.649913,114.165146,11009
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",2015年建造,30.649913,114.165146,12068
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",2018年建造,30.649913,114.165146,10963
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",2015年建造,30.649913,114.165146,12301
"沿海赛洛城六期??
                    东西湖-吴家山-金北一路",2014年建造,30.649913,114.165146,12698
"幸福人家??
                    江岸-后湖-后湖西路67号",2009年建造,30.6497,114.303204,17971
"百步亭花园文卉苑??
                    江岸-百步亭-安居路198号",2009年建造,30.649672,114.32472,17261
"常青花园十四村??
                    东西湖-常青花园-香樟三路27号",2008年建造,30.649652,114.238987,17066
"常青花园十四村??
                    东西湖-常青花园-香樟三路27号",2002年建造,30.649652,114.238987,17066
"百步亭现代城一区??
                    江岸-百步亭-百步亭花园路8号",2012年建造,30.648906,114.330816,24060
"百步亭现代城一区??
                    江岸-百步亭-百步亭花园路8号",2013年建造,30.648906,114.330816,24683
"百步亭现代城一区??
                    江岸-百步亭-百步亭花园路8号",2009年建造,30.648906,114.330816,23417
"百步亭现代城一区??
                    江岸-百步亭-百步亭花园路8号",2006年建造,30.648906,114.330816,22022
"长源假日港湾??
                    东西湖-金银湖-海口二路",2015年建造,30.648811,114.168205,14545
"常青花园十一区??
                    东西湖-常青花园-公园环路129号",2006年建造,30.648488,114.252709,38461
"世纪家园??
                    江岸-后湖-后湖大道",2005年建造,30.648276,114.299182,17241
"世纪家园??
                    江岸-后湖-后湖大道",2004年建造,30.648276,114.299182,17021
"怡康苑南区??
                    江岸-百步亭-安居西路85号",2006年建造,30.648259,114.321045,18832
"万科高尔夫城市花园??
                    东西湖-金银湖-金山大道特8号",2012年建造,30.648256,114.217716,19814
"万科高尔夫城市花园??
                    东西湖-金银湖-金山大道特8号",2012年建造,30.648256,114.217716,19318
